file,relative_time_s,gps_week,gps_tow_s,time_basis,time_status,sol_status,pos_type,tracked_svs,solution_svs,solution_l1_svs,solution_multifrequency_svs,source_message
gnss_raw.txt,10.700,2437,379937.100,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,10.800,2437,379937.200,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,10.900,2437,379937.300,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,11.000,2437,379937.400,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,11.100,2437,379937.500,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,11.200,2437,379937.600,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,11.300,2437,379937.700,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,11.400,2437,379937.800,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,11.500,2437,379937.900,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,11.600,2437,379938.000,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,11.700,2437,379938.100,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,11.800,2437,379938.200,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,11.900,2437,379938.300,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,12.000,2437,379938.400,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,12.100,2437,379938.500,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,12.200,2437,379938.600,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
