file,relative_time_s,gps_week,gps_tow_s,time_basis,time_status,sol_status,pos_type,tracked_svs,solution_svs,solution_l1_svs,solution_multifrequency_svs,source_message
0703002-0918-15-32-gnss_raw.txt,12.300,2436,458105.800,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,12.400,2436,458105.900,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,12.500,2436,458106.000,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,12.600,2436,458106.100,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,12.700,2436,458106.200,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,12.800,2436,458106.300,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,12.900,2436,458106.400,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,13.000,2436,458106.500,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,13.100,2436,458106.600,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,13.200,2436,458106.700,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,13.300,2436,458106.800,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,13.400,2436,458106.900,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,13.500,2436,458107.000,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,13.600,2436,458107.100,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,13.700,2436,458107.200,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,13.800,2436,458107.300,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,13.900,2436,458107.400,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,14.000,2436,458107.500,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,14.100,2436,458107.600,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,14.200,2436,458107.700,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,14.300,2436,458107.800,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,14.400,2436,458107.900,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,14.500,2436,458108.000,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,14.600,2436,458108.100,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,14.700,2436,458108.200,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,14.800,2436,458108.300,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,14.900,2436,458108.400,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,15.000,2436,458108.500,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,15.100,2436,458108.600,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
